date,symbol,open,high,low,close,volume
2022-02-09,TATAMOTORS,492.25,500.6,491.7,498.26,549340
2022-02-10,TATAMOTORS,503.88,506.86,501.1,504.18,1170471
2022-02-11,TATAMOTORS,498.96,503.68,493.94,495.28,501704
2022-02-15,TATAMOTORS,473.87,502.19,464.32,500.75,2473128
2022-02-16,TATAMOTORS,501.39,504.82,493.64,495.13,876665
2022-02-17,TATAMOTORS,501.99,508.25,495.23,496.92,1010796
2022-02-18,TATAMOTORS,494.39,499.66,488.47,490.06,967313
2022-02-21,TATAMOTORS,487.98,497.27,483.21,491.66,654509
2022-02-22,TATAMOTORS,474.21,483.21,468.7,475.51,2001602
2022-02-23,TATAMOTORS,478.93,482.36,472.57,474.06,1216873
2022-02-24,TATAMOTORS,452.85,458.66,408.57,425.22,5179899
2022-02-25,TATAMOTORS,439.63,462.73,439.63,456.77,2201555
2022-03-02,TATAMOTORS,448.42,451.35,441.81,444.84,1771227
2022-03-03,TATAMOTORS,454.29,457.12,432.32,434.21,1581438
2022-03-04,TATAMOTORS,428.84,428.84,412.45,414.93,2016383
2022-03-07,TATAMOTORS,399.63,399.87,385.51,391.77,6447788
2022-03-08,TATAMOTORS,389.89,392.92,373.83,389.39,4155549
2022-03-09,TATAMOTORS,394.26,406.58,387.2,403.45,4050477
2022-03-10,TATAMOTORS,427.06,432.22,411.6,416.97,4762670
2022-03-11,TATAMOTORS,413.34,418.41,404.89,415.58,2018222
2022-03-14,TATAMOTORS,416.22,416.22,401.51,409.17,2761518
2022-03-15,TATAMOTORS,407.92,421.39,405.54,411.1,3219608
2022-03-16,TATAMOTORS,423.87,425.86,418.26,422.19,2248566
2022-03-17,TATAMOTORS,429.29,433.07,426.81,431.13,1008935
2022-03-21,TATAMOTORS,433.32,433.37,424.47,425.32,1423008
2022-03-22,TATAMOTORS,425.32,438.68,418.76,437.59,2424255
2022-03-23,TATAMOTORS,441.57,446.24,431.83,433.02,1237323
2022-03-24,TATAMOTORS,428.25,432.72,424.82,430.53,1096825
2022-03-25,TATAMOTORS,434.21,435.01,425.02,429.39,1007803
2022-03-28,TATAMOTORS,429.34,432.27,423.73,429.99,565117
2022-03-29,TATAMOTORS,432.62,436.5,428.79,430.88,539568
2022-03-30,TATAMOTORS,436.0,439.63,431.92,432.97,622381
2022-04-01,TATAMOTORS,431.43,439.53,428.35,438.38,542319
2022-04-04,TATAMOTORS,441.96,446.58,438.63,444.05,1101864
2022-04-05,TATAMOTORS,446.24,459.06,445.94,455.23,2457231
2022-04-06,TATAMOTORS,453.99,459.8,449.62,453.34,1830532
2022-04-07,TATAMOTORS,454.98,456.17,445.54,446.68,1557694
2022-04-08,TATAMOTORS,449.71,453.54,446.83,449.32,605945
2022-04-11,TATAMOTORS,454.19,456.13,448.22,449.27,1106650
2022-04-12,TATAMOTORS,448.52,448.52,432.32,435.45,1662748
2022-04-13,TATAMOTORS,438.68,440.27,427.6,428.35,628100
2022-04-18,TATAMOTORS,427.6,433.76,421.29,430.98,551582
2022-04-19,TATAMOTORS,435.3,437.59,414.28,421.49,412938
2022-04-20,TATAMOTORS,428.6,438.78,425.42,437.79,709048
2022-04-21,TATAMOTORS,442.46,446.48,438.19,445.19,491814
2022-04-22,TATAMOTORS,441.02,444.4,435.3,436.25,448458
2022-04-25,TATAMOTORS,431.03,433.27,420.79,422.63,1040968
2022-04-26,TATAMOTORS,431.83,434.56,428.89,432.12,845747
2022-04-27,TATAMOTORS,426.36,430.19,422.53,427.5,441798
2022-04-28,TATAMOTORS,433.32,436.45,428.25,433.52,327631
2022-04-29,TATAMOTORS,438.19,444.84,433.32,434.86,1833155
2022-05-04,TATAMOTORS,434.61,437.84,418.31,420.99,2337466
2022-05-05,TATAMOTORS,427.15,431.23,421.09,423.68,886930
2022-05-06,TATAMOTORS,417.17,417.61,404.49,406.18,1882332
2022-05-09,TATAMOTORS,405.99,405.99,392.32,401.36,1600695
2022-05-10,TATAMOTORS,397.49,405.99,387.6,389.29,554611
2022-05-11,TATAMOTORS,393.56,394.56,375.33,385.51,983616
2022-05-12,TATAMOTORS,381.59,381.98,363.8,369.81,1251789
2022-05-13,TATAMOTORS,383.92,413.19,383.92,401.86,2941553
2022-05-16,TATAMOTORS,408.47,409.31,393.76,402.81,1656060
2022-05-17,TATAMOTORS,407.18,423.18,402.46,421.49,919224
2022-05-18,TATAMOTORS,423.78,424.82,411.5,412.55,736031
2022-05-19,TATAMOTORS,397.54,404.49,393.96,396.3,788812
2022-05-20,TATAMOTORS,407.48,418.76,406.68,415.38,1687548
2022-05-23,TATAMOTORS,418.51,428.45,417.12,419.01,693741
2022-05-24,TATAMOTORS,419.7,424.87,413.44,422.98,1123617
2022-05-25,TATAMOTORS,426.16,426.31,411.05,414.48,509378
2022-05-26,TATAMOTORS,418.81,419.95,402.46,418.11,1167082
2022-05-27,TATAMOTORS,421.39,430.33,421.39,426.96,1738708
2022-05-30,TATAMOTORS,433.66,442.26,433.66,439.58,1810939
2022-06-01,TATAMOTORS,441.47,443.25,436.89,441.96,1065088
2022-06-02,TATAMOTORS,442.61,442.76,432.97,436.3,769591
2022-06-03,TATAMOTORS,441.37,442.26,427.85,429.24,433375
2022-06-06,TATAMOTORS,425.66,431.13,421.89,429.69,745310
2022-06-07,TATAMOTORS,429.69,435.3,426.36,433.27,623469
2022-06-08,TATAMOTORS,435.55,437.59,429.24,432.92,856012
2022-06-09,TATAMOTORS,429.94,433.07,423.68,425.91,445859
2022-06-10,TATAMOTORS,419.75,426.16,419.4,425.56,733978
2022-06-13,TATAMOTORS,413.99,415.73,403.2,404.2,1389733
2022-06-14,TATAMOTORS,401.07,409.36,395.2,402.56,1399281
2022-06-15,TATAMOTORS,407.43,413.74,406.53,411.3,789444
2022-06-16,TATAMOTORS,417.41,418.36,387.8,390.58,833047
2022-06-17,TATAMOTORS,386.11,391.92,380.2,386.75,1972203
2022-06-20,TATAMOTORS,387.7,390.53,374.38,380.39,1356242
2022-06-21,TATAMOTORS,386.61,396.54,384.47,395.15,1509808
2022-06-22,TATAMOTORS,394.85,394.85,388.15,390.58,967329
2022-06-23,TATAMOTORS,392.67,407.18,392.32,404.69,1091420
2022-06-24,TATAMOTORS,407.48,410.26,403.65,406.68,922179
2022-06-27,TATAMOTORS,413.44,416.57,409.81,412.0,579734
2022-06-28,TATAMOTORS,409.46,415.43,406.58,414.48,711556
2022-06-29,TATAMOTORS,409.66,417.41,409.41,414.43,384428
2022-07-01,TATAMOTORS,408.77,412.0,399.67,410.16,549570
2022-07-04,TATAMOTORS,409.07,412.45,402.31,405.84,386582
2022-07-05,TATAMOTORS,413.24,416.17,407.63,409.46,510971
2022-07-06,TATAMOTORS,411.45,414.68,408.27,413.74,656422
2022-07-07,TATAMOTORS,417.41,430.24,416.62,428.15,645110
2022-07-08,TATAMOTORS,433.42,441.07,426.86,438.88,816584
2022-07-11,TATAMOTORS,436.15,438.43,430.68,434.31,852916
2022-07-12,TATAMOTORS,431.33,432.32,425.37,427.6,301480
2022-07-13,TATAMOTORS,430.93,433.12,423.28,424.47,345028
2022-07-14,TATAMOTORS,424.92,428.5,420.74,425.27,605663
2022-07-15,TATAMOTORS,426.36,438.88,426.36,437.34,552787
2022-07-18,TATAMOTORS,440.27,450.96,440.27,448.12,2862066
2022-07-19,TATAMOTORS,444.45,448.97,441.61,446.19,856406
2022-07-20,TATAMOTORS,451.01,457.91,449.22,450.56,548768
2022-07-21,TATAMOTORS,451.11,452.7,447.28,451.95,320262
2022-07-22,TATAMOTORS,452.2,457.07,449.42,452.05,443079
2022-07-25,TATAMOTORS,455.38,455.38,443.75,446.73,470300
2022-07-26,TATAMOTORS,446.63,446.63,437.09,438.34,448071
2022-07-27,TATAMOTORS,438.73,442.21,433.32,441.22,548553
2022-07-28,TATAMOTORS,436.1,446.34,424.72,439.63,1511497
2022-07-29,TATAMOTORS,441.61,449.67,441.61,446.88,1216393
2022-08-01,TATAMOTORS,448.32,477.94,448.32,476.3,6640257
2022-08-02,TATAMOTORS,476.3,476.85,466.26,473.12,1654375
2022-08-03,TATAMOTORS,472.03,473.22,456.52,464.82,760984
2022-08-04,TATAMOTORS,467.6,477.05,453.84,465.82,674331
2022-08-05,TATAMOTORS,465.72,469.99,461.54,462.54,418119
2022-08-08,TATAMOTORS,463.13,468.85,461.59,465.22,872609
2022-08-10,TATAMOTORS,466.21,474.26,460.65,472.67,435763
2022-08-11,TATAMOTORS,478.24,481.27,472.62,473.72,1057403
2022-08-12,TATAMOTORS,472.62,478.04,467.11,474.56,855522
2022-08-16,TATAMOTORS,475.55,488.28,475.11,486.69,591551
2022-08-17,TATAMOTORS,488.08,491.46,481.07,482.41,545795
2022-08-18,TATAMOTORS,480.03,483.9,476.35,481.77,804638
2022-08-19,TATAMOTORS,483.9,485.15,465.12,467.9,515509
2022-08-22,TATAMOTORS,466.76,466.76,450.11,451.65,478260
2022-08-23,TATAMOTORS,447.23,459.26,444.99,457.32,620169
2022-08-24,TATAMOTORS,455.18,462.04,454.98,460.25,425431
2022-08-25,TATAMOTORS,462.29,466.01,454.63,456.22,310245
2022-08-26,TATAMOTORS,460.25,467.41,460.25,461.94,455205
2022-08-29,TATAMOTORS,445.64,454.19,445.64,450.56,568021
2022-08-30,TATAMOTORS,455.68,469.39,455.13,468.1,1236304
2022-09-01,TATAMOTORS,461.14,471.48,459.45,463.88,512381
2022-09-02,TATAMOTORS,468.25,468.95,457.57,459.31,377179
2022-09-05,TATAMOTORS,458.31,460.99,454.39,456.17,656342
2022-09-06,TATAMOTORS,459.45,460.9,453.84,454.98,608868
2022-09-07,TATAMOTORS,451.21,453.69,441.02,443.11,1547406
2022-09-08,TATAMOTORS,447.23,450.11,437.29,439.58,1345610
2022-09-09,TATAMOTORS,443.45,446.73,437.89,443.25,1289617
2022-09-12,TATAMOTORS,444.35,450.01,444.25,448.22,941059
2022-09-13,TATAMOTORS,451.21,456.03,450.81,454.14,960616
2022-09-14,TATAMOTORS,443.95,451.85,443.95,447.43,890937
2022-09-15,TATAMOTORS,449.27,452.9,442.61,444.25,759432
2022-09-16,TATAMOTORS,443.95,443.95,426.66,429.74,880536
2022-09-19,TATAMOTORS,429.24,429.24,421.49,422.88,2038410
2022-09-20,TATAMOTORS,427.06,440.47,427.06,431.58,1156273
2022-09-21,TATAMOTORS,431.33,433.27,422.83,425.07,688778
2022-09-22,TATAMOTORS,423.33,431.83,418.41,429.64,1039190
2022-09-23,TATAMOTORS,428.84,429.34,418.06,420.45,980502
2022-09-26,TATAMOTORS,413.44,415.08,390.93,395.2,1232540
2022-09-27,TATAMOTORS,400.52,401.71,388.05,396.35,1853974
2022-09-28,TATAMOTORS,392.57,403.9,390.33,396.59,1235337
2022-09-29,TATAMOTORS,406.88,410.81,397.04,399.82,693454
2022-10-03,TATAMOTORS,403.4,404.2,393.07,395.2,1488059
2022-10-04,TATAMOTORS,403.5,406.43,400.47,405.44,464732
2022-10-06,TATAMOTORS,406.48,414.93,406.48,411.45,1101277
2022-10-07,TATAMOTORS,411.45,411.45,406.18,409.66,379705
2022-10-10,TATAMOTORS,400.62,401.46,390.73,393.51,2184113
2022-10-11,TATAMOTORS,394.51,396.99,389.04,390.88,3402935
2022-10-12,TATAMOTORS,392.57,395.75,388.79,394.06,558892
2022-10-13,TATAMOTORS,393.56,400.92,392.07,396.49,461916
2022-10-14,TATAMOTORS,402.66,406.48,392.92,393.76,490498
2022-10-17,TATAMOTORS,391.57,396.4,389.89,393.66,375015
2022-10-18,TATAMOTORS,397.74,404.0,397.74,401.81,423972
2022-10-19,TATAMOTORS,402.66,404.59,395.05,396.59,608584
2022-10-20,TATAMOTORS,395.05,397.39,390.68,395.6,753648
2022-10-21,TATAMOTORS,394.66,399.87,392.32,395.5,416859
2022-10-24,TATAMOTORS,400.52,402.36,397.59,399.08,150584
2022-10-25,TATAMOTORS,401.51,407.87,400.87,402.11,704716
2022-10-27,TATAMOTORS,403.05,409.02,401.51,405.14,1113968
2022-10-28,TATAMOTORS,404.99,408.72,403.6,407.33,587444
2022-11-01,TATAMOTORS,411.45,419.85,410.31,418.91,789503
2022-11-02,TATAMOTORS,418.91,422.38,417.41,419.5,907341
2022-11-03,TATAMOTORS,415.97,420.6,411.9,413.69,431261
2022-11-04,TATAMOTORS,413.69,423.38,413.69,422.73,488715
2022-11-07,TATAMOTORS,424.62,434.76,424.62,432.22,1494974
2022-11-09,TATAMOTORS,434.51,438.38,429.34,430.33,597425
2022-11-10,TATAMOTORS,415.58,417.51,406.78,409.66,1187213
2022-11-11,TATAMOTORS,415.48,422.78,412.15,420.94,1549709
2022-11-14,TATAMOTORS,420.74,434.91,420.74,430.93,1706880
2022-11-15,TATAMOTORS,432.32,435.8,431.58,434.36,764416
2022-11-16,TATAMOTORS,435.2,435.55,426.86,428.74,521559
2022-11-17,TATAMOTORS,418.61,424.87,417.12,421.09,826429
2022-11-18,TATAMOTORS,420.94,423.78,418.51,420.94,1548732
2022-11-21,TATAMOTORS,423.68,424.87,417.41,418.46,510070
2022-11-22,TATAMOTORS,419.2,423.73,418.46,422.04,441867
2022-11-23,TATAMOTORS,423.48,426.61,420.4,421.54,514577
2022-11-24,TATAMOTORS,420.99,422.68,418.06,420.74,601054
2022-11-25,TATAMOTORS,421.64,432.72,421.64,430.58,620606
2022-11-28,TATAMOTORS,431.78,437.29,429.74,430.53,842444
2022-11-29,TATAMOTORS,430.24,435.15,426.91,430.38,402818
2022-12-01,TATAMOTORS,439.58,440.67,434.11,435.6,377772
2022-12-02,TATAMOTORS,435.85,438.34,432.12,432.62,577833
2022-12-05,TATAMOTORS,431.33,434.71,425.17,426.06,354606
2022-12-06,TATAMOTORS,425.37,428.65,423.08,424.67,266325
2022-12-07,TATAMOTORS,423.97,424.67,416.47,417.51,775649
2022-12-08,TATAMOTORS,418.11,418.71,413.09,414.63,1816861
2022-12-09,TATAMOTORS,417.37,418.31,407.08,410.81,754729
2022-12-12,TATAMOTORS,409.22,414.38,405.49,411.55,551123
2022-12-13,TATAMOTORS,416.92,418.71,414.73,415.92,305690
2022-12-14,TATAMOTORS,417.41,418.86,414.88,415.38,558728
2022-12-15,TATAMOTORS,416.42,419.95,413.14,414.09,663571
2022-12-16,TATAMOTORS,413.49,425.12,410.56,418.66,714559
2022-12-19,TATAMOTORS,419.8,420.35,413.19,415.33,294287
2022-12-20,TATAMOTORS,414.93,415.33,405.49,408.07,371871
2022-12-21,TATAMOTORS,409.46,411.85,398.53,400.42,981253
2022-12-22,TATAMOTORS,401.02,402.26,387.8,391.92,1480489
2022-12-23,TATAMOTORS,387.6,387.65,374.28,375.97,1769862
2022-12-26,TATAMOTORS,375.97,388.2,373.19,382.48,781059
2022-12-27,TATAMOTORS,389.59,394.76,385.86,391.72,1102815
2022-12-28,TATAMOTORS,391.72,393.51,388.2,388.99,647942
2022-12-29,TATAMOTORS,387.1,387.75,380.64,383.52,1006593
2022-12-30,TATAMOTORS,388.59,389.69,384.67,385.71,717322
2023-01-02,TATAMOTORS,389.59,393.56,388.34,392.37,867309
2023-01-03,TATAMOTORS,393.07,395.75,390.58,391.57,323014
2023-01-04,TATAMOTORS,392.72,392.72,382.63,383.38,902928
2023-01-05,TATAMOTORS,386.01,386.31,380.2,384.62,854360
2023-01-06,TATAMOTORS,383.62,385.91,378.65,379.8,705947
2023-01-09,TATAMOTORS,383.62,390.08,382.48,387.0,986248
2023-01-10,TATAMOTORS,396.84,415.13,396.84,410.51,1959923
2023-01-11,TATAMOTORS,412.99,417.37,411.0,415.48,1476595
2023-01-12,TATAMOTORS,416.62,417.86,407.48,409.66,489818
2023-01-13,TATAMOTORS,409.66,413.84,405.49,408.92,472205
2023-01-16,TATAMOTORS,410.06,412.3,405.29,410.61,269441
2023-01-17,TATAMOTORS,408.57,416.77,408.57,412.69,807592
2023-01-18,TATAMOTORS,412.84,413.44,405.09,405.89,317840
2023-01-19,TATAMOTORS,404.4,405.19,397.54,398.28,520781
2023-01-20,TATAMOTORS,401.51,409.86,398.83,400.62,550468
2023-01-23,TATAMOTORS,404.0,408.47,402.56,405.94,362823
2023-01-24,TATAMOTORS,406.58,421.19,406.58,419.5,2278461
2023-01-25,TATAMOTORS,420.6,424.37,415.13,416.42,787830
2023-01-27,TATAMOTORS,437.29,450.41,433.17,442.81,2478762
2023-01-30,TATAMOTORS,442.26,447.33,435.01,440.82,819204
2023-02-01,TATAMOTORS,452.25,458.46,434.81,443.9,2508356
2023-02-02,TATAMOTORS,443.25,446.34,438.19,441.91,429009
2023-02-03,TATAMOTORS,442.81,447.98,439.68,442.71,439224
2023-02-06,TATAMOTORS,441.27,444.35,436.79,439.18,302970
2023-02-07,TATAMOTORS,439.28,440.52,430.29,432.57,336122
2023-02-08,TATAMOTORS,432.97,438.29,428.94,437.39,342518
2023-02-09,TATAMOTORS,436.35,437.89,430.98,433.96,253863
2023-02-10,TATAMOTORS,434.31,444.99,428.65,442.86,453624
2023-02-13,TATAMOTORS,442.56,444.15,436.35,438.38,331727
2023-02-14,TATAMOTORS,438.48,441.47,431.73,437.64,604730
2023-02-15,TATAMOTORS,435.5,442.06,435.4,441.27,299904
2023-02-16,TATAMOTORS,441.32,445.14,437.89,438.83,251756
2023-02-17,TATAMOTORS,432.92,439.53,432.92,437.19,225894
2023-02-20,TATAMOTORS,438.73,442.46,433.81,440.12,320138
2023-02-21,TATAMOTORS,443.21,443.21,432.82,433.86,283217
2023-02-22,TATAMOTORS,433.32,433.32,425.86,426.86,572896
2023-02-23,TATAMOTORS,424.57,433.81,424.47,430.53,539789
2023-02-24,TATAMOTORS,431.83,434.16,424.37,425.07,421608
2023-02-27,TATAMOTORS,425.07,425.61,410.81,415.33,381939
2023-03-01,TATAMOTORS,418.41,425.37,418.41,423.33,175713
2023-03-02,TATAMOTORS,422.43,423.38,417.02,417.86,189677
2023-03-03,TATAMOTORS,419.4,427.9,419.4,425.37,231223
2023-03-06,TATAMOTORS,428.35,438.58,427.35,437.24,396458
2023-03-08,TATAMOTORS,435.65,438.53,433.52,436.75,262147
2023-03-09,TATAMOTORS,435.6,439.28,428.69,429.54,521478
2023-03-10,TATAMOTORS,431.18,435.15,428.5,433.07,401312
2023-03-13,TATAMOTORS,432.32,434.31,416.77,419.8,358809
2023-03-14,TATAMOTORS,419.8,421.44,411.0,414.18,293547
2023-03-15,TATAMOTORS,418.81,422.14,407.63,408.72,571536
2023-03-16,TATAMOTORS,410.95,416.12,402.51,413.09,339485
2023-03-17,TATAMOTORS,415.82,420.55,412.05,416.37,214237
2023-03-20,TATAMOTORS,412.05,414.23,403.0,408.22,315082
2023-03-21,TATAMOTORS,409.66,411.35,405.34,409.86,198155
2023-03-22,TATAMOTORS,412.45,415.77,411.3,413.49,226272
2023-03-23,TATAMOTORS,413.04,419.95,413.04,416.52,284865
2023-03-24,TATAMOTORS,417.12,417.91,412.3,413.69,160747
2023-03-27,TATAMOTORS,410.86,415.82,407.63,409.32,180542
2023-03-28,TATAMOTORS,412.25,412.25,397.94,399.23,303288
2023-03-29,TATAMOTORS,398.63,407.97,398.63,406.63,517035
2023-04-03,TATAMOTORS,420.5,422.28,416.87,421.64,267405
2023-04-05,TATAMOTORS,418.91,426.16,418.91,423.78,306016
2023-04-06,TATAMOTORS,423.43,436.3,421.14,434.86,430488
2023-04-10,TATAMOTORS,447.28,470.19,447.28,458.21,2059522
2023-04-11,TATAMOTORS,460.99,461.19,452.99,455.93,517405
2023-04-12,TATAMOTORS,456.32,465.62,455.68,462.39,1178658
2023-04-13,TATAMOTORS,461.54,469.0,460.2,466.66,529190
2023-04-17,TATAMOTORS,467.11,469.94,462.88,469.0,1031898
2023-04-18,TATAMOTORS,469.09,480.52,465.27,470.04,805257
2023-04-19,TATAMOTORS,470.04,472.67,465.12,466.06,410346
2023-04-20,TATAMOTORS,469.69,476.75,466.36,473.87,524346
2023-04-21,TATAMOTORS,473.22,473.87,464.32,468.1,450971
2023-04-24,TATAMOTORS,468.1,472.97,465.62,472.13,425797
2023-04-25,TATAMOTORS,468.15,473.32,468.15,470.39,279323
2023-04-26,TATAMOTORS,469.44,476.6,469.44,475.11,429651
2023-04-27,TATAMOTORS,472.77,479.03,472.77,478.54,228717
2023-04-28,TATAMOTORS,478.14,484.9,475.46,482.16,426312
2023-05-02,TATAMOTORS,479.28,481.12,471.68,477.29,901669
2023-05-03,TATAMOTORS,474.11,482.01,474.11,480.92,332157
2023-05-04,TATAMOTORS,479.78,483.51,476.05,477.79,513232
2023-05-05,TATAMOTORS,477.79,481.77,473.32,474.26,285804
2023-05-08,TATAMOTORS,475.51,498.91,475.51,497.12,2637706
2023-05-09,TATAMOTORS,498.07,509.49,498.07,500.45,1024419
2023-05-10,TATAMOTORS,504.87,509.84,501.35,506.31,545627
2023-05-11,TATAMOTORS,508.0,511.04,502.44,508.5,496748
2023-05-12,TATAMOTORS,510.84,517.2,507.01,512.48,2013400
2023-05-15,TATAMOTORS,521.77,533.84,518.19,527.53,1518106
2023-05-16,TATAMOTORS,529.97,532.7,515.81,517.84,849919
2023-05-17,TATAMOTORS,519.58,520.73,509.35,512.38,727239
2023-05-19,TATAMOTORS,505.92,523.26,501.64,521.52,814048
2023-05-22,TATAMOTORS,520.82,523.71,516.25,519.13,451341
2023-05-23,TATAMOTORS,518.34,527.73,518.09,525.25,459653
2023-05-24,TATAMOTORS,524.75,526.39,516.05,517.0,319439
2023-05-25,TATAMOTORS,515.61,515.61,505.97,511.53,519276
2023-05-26,TATAMOTORS,509.89,516.55,509.05,515.36,352576
2023-05-30,TATAMOTORS,517.35,520.43,514.86,515.61,184065
2023-06-01,TATAMOTORS,523.36,532.9,519.58,531.96,1174802
2023-06-02,TATAMOTORS,533.3,537.77,529.52,532.45,952306
2023-06-05,TATAMOTORS,534.74,545.27,534.69,543.09,787700
2023-06-06,TATAMOTORS,545.22,553.57,542.14,552.23,1232722
2023-06-07,TATAMOTORS,554.17,571.41,548.7,564.45,1076315
2023-06-08,TATAMOTORS,566.14,572.95,553.72,556.21,1567856
2023-06-09,TATAMOTORS,560.63,562.91,555.96,558.74,475377
2023-06-12,TATAMOTORS,562.71,565.35,557.35,560.23,333405
2023-06-13,TATAMOTORS,564.7,567.68,557.35,558.34,539003
2023-06-14,TATAMOTORS,563.51,567.44,560.23,566.64,516739
2023-06-15,TATAMOTORS,567.68,571.46,564.06,564.75,316729
2023-06-16,TATAMOTORS,565.5,568.53,562.67,566.04,258002
2023-06-19,TATAMOTORS,566.99,569.77,560.88,562.27,296851
2023-06-20,TATAMOTORS,562.27,580.41,558.94,579.71,572894
2023-06-21,TATAMOTORS,581.4,582.34,570.96,577.62,779848
2023-06-22,TATAMOTORS,580.21,581.05,564.9,565.8,416157
2023-06-23,TATAMOTORS,566.49,567.29,554.02,555.81,486222
2023-06-26,TATAMOTORS,556.55,565.5,554.32,564.35,278045
2023-06-27,TATAMOTORS,566.79,573.35,565.35,569.52,635864
2023-06-28,TATAMOTORS,576.38,586.32,572.16,583.09,810157
2023-07-07,TATAMOTORS,597.1,620.81,588.6,614.64,1690986
2023-07-10,TATAMOTORS,621.15,630.69,613.7,614.64,2131852
2023-07-14,TATAMOTORS,619.17,621.85,615.54,620.9,652257
2023-07-17,TATAMOTORS,622.4,623.14,613.3,614.54,437804
2023-07-19,TATAMOTORS,609.97,621.3,606.25,616.63,1038206
2023-07-20,TATAMOTORS,617.53,619.66,612.56,617.72,514509
2023-07-21,TATAMOTORS,617.18,627.12,613.45,621.95,728979
2023-07-24,TATAMOTORS,624.13,630.45,621.95,625.38,1035136
2023-07-26,TATAMOTORS,638.05,661.2,635.07,636.66,2002646
2023-07-28,TATAMOTORS,642.22,642.22,628.26,631.29,767391
2023-08-03,TATAMOTORS,620.41,622.4,610.57,614.99,1108607
2023-08-04,TATAMOTORS,621.15,621.4,608.93,610.77,670421
2023-08-07,TATAMOTORS,614.74,614.79,604.95,605.8,850986
2023-08-08,TATAMOTORS,607.59,611.02,601.57,603.46,1000655
2023-08-09,TATAMOTORS,606.25,620.26,601.77,618.97,868341
2023-08-10,TATAMOTORS,619.17,624.38,597.9,614.3,1410506
2023-08-11,TATAMOTORS,617.08,620.66,606.54,607.93,689271
2023-08-14,TATAMOTORS,607.29,607.93,590.94,603.41,533603
2023-08-16,TATAMOTORS,601.57,617.33,593.57,614.99,587907
2023-08-17,TATAMOTORS,615.54,618.07,607.24,609.77,902619
2023-08-18,TATAMOTORS,609.77,616.23,606.99,611.96,722987
2023-08-21,TATAMOTORS,612.26,619.17,610.82,616.83,672435
2023-08-22,TATAMOTORS,616.88,622.64,614.69,616.03,713442
2023-08-23,TATAMOTORS,617.77,618.82,608.58,609.82,574470
2023-08-24,TATAMOTORS,614.2,615.19,605.95,607.09,392136
2023-08-25,TATAMOTORS,607.64,612.51,589.85,601.72,1616061
2023-08-28,TATAMOTORS,602.57,604.66,597.85,598.49,1317553
2023-08-29,TATAMOTORS,601.18,606.79,599.29,602.82,524651
2023-08-30,TATAMOTORS,607.44,609.23,601.08,601.82,523411
2023-09-01,TATAMOTORS,599.84,611.02,597.95,607.44,1454215
2023-09-04,TATAMOTORS,608.38,611.21,602.37,605.05,727501
2023-09-05,TATAMOTORS,605.3,614.99,604.56,607.29,373652
2023-09-06,TATAMOTORS,607.24,608.23,601.87,606.49,290810
2023-09-07,TATAMOTORS,607.93,612.8,605.3,610.97,578338
2023-09-08,TATAMOTORS,612.56,625.03,610.37,623.29,634517
2023-09-11,TATAMOTORS,628.66,631.64,626.62,630.79,398510
2023-09-12,TATAMOTORS,635.81,635.81,611.81,616.98,505118
2023-09-13,TATAMOTORS,616.98,624.58,615.39,622.1,587632
2023-09-14,TATAMOTORS,625.08,626.87,619.31,620.51,423345
2023-09-15,TATAMOTORS,625.03,632.53,623.54,630.25,629479
2023-09-18,TATAMOTORS,631.14,640.14,629.2,636.66,429830
2023-09-20,TATAMOTORS,636.31,643.02,633.13,634.37,559937
2023-09-21,TATAMOTORS,634.37,637.85,620.36,623.04,347156
2023-09-22,TATAMOTORS,623.49,627.86,615.19,617.28,448855
2023-09-25,TATAMOTORS,618.87,621.15,614.0,614.79,872217
2023-09-26,TATAMOTORS,616.13,621.8,614.2,615.94,648097
2023-09-27,TATAMOTORS,616.58,618.12,612.9,616.58,435244
2023-09-28,TATAMOTORS,619.96,619.96,608.68,610.17,535495
2023-09-29,TATAMOTORS,616.53,629.2,613.0,626.47,334281
2023-10-03,TATAMOTORS,628.61,628.66,614.84,616.48,831383
2023-10-04,TATAMOTORS,618.02,618.02,604.7,609.72,643257
2023-10-05,TATAMOTORS,615.64,617.58,610.72,615.74,302387
2023-10-06,TATAMOTORS,624.13,624.13,616.18,618.27,413577
2023-10-09,TATAMOTORS,617.62,618.17,610.02,613.6,226892
2023-10-10,TATAMOTORS,616.18,628.61,614.39,626.72,1046738
2023-10-11,TATAMOTORS,628.36,633.73,628.36,629.95,553727
2023-10-12,TATAMOTORS,632.98,636.51,631.19,632.93,196495
2023-10-13,TATAMOTORS,631.04,664.98,629.15,663.04,970594
2023-10-16,TATAMOTORS,664.68,673.73,657.03,662.0,1353054
2023-10-17,TATAMOTORS,666.82,666.82,650.62,651.71,399267
2023-10-18,TATAMOTORS,655.29,667.86,649.73,664.24,1237175
2023-10-19,TATAMOTORS,659.32,667.91,654.65,664.34,385287
2023-10-20,TATAMOTORS,663.74,672.39,656.48,658.62,429147
2023-10-23,TATAMOTORS,659.91,662.6,640.23,643.37,411816
2023-10-25,TATAMOTORS,645.2,647.79,632.18,633.92,686070
2023-10-26,TATAMOTORS,631.74,631.74,621.0,622.59,960187
2023-10-27,TATAMOTORS,626.12,640.09,624.53,636.76,873517
2023-10-30,TATAMOTORS,639.74,639.94,618.17,624.38,878990
